iteration,moves
2626,1350
2627,529
2628,876
2629,5221
2630,4720
2631,1656
2632,1545
2633,3553
2634,3513
2635,208
2636,2292
2637,505
2638,2399
2639,2420
2640,4512
2641,380
2642,1013
2643,5421
2644,995
2645,1703
2646,465
2647,2008
2648,2075
2649,1226
2650,1333
2651,3463
2652,523
2653,733
2654,5599
2655,3210
2656,1166
2657,1889
2658,2616
2659,633
2660,2793
2661,6067
2662,2027
2663,1181
2664,1632
2665,1406
2666,1263
2667,1118
2668,974
2669,6327
2670,384
2671,4778
2672,327
2673,1172
2674,620
2675,2885
2676,2652
2677,2264
2678,628
2679,2972
2680,4914
2681,980
2682,4108
2683,1112
2684,5162
2685,1779
2686,555
2687,361
2688,1363
2689,206
2690,2176
2691,480
2692,1691
2693,603
2694,3817
2695,574
2696,1126
2697,559
2698,1241
2699,1523
2700,1417
2701,2668
2702,1043
2703,663
2704,3337
2705,2078
2706,2032
2707,1347
2708,1172
2709,3234
2710,1577
2711,4061
2712,552
2713,1924
2714,4635
2715,1402
2716,433
2717,426
2718,2693
2719,1263
2720,941
2721,1900
2722,5334
2723,1135
2724,879
2725,2267
2726,318
2727,2724
2728,4712
2729,649
2730,1769
2731,3304
2732,3424
2733,4399
2734,616
2735,869
2736,823
2737,1876
2738,739
2739,2458
2740,4540
2741,241
2742,5499
2743,2696
2744,1585
2745,306
2746,350
2747,3831
2748,1622
2749,1513
2750,700
2751,576
2752,1070
2753,5559
2754,605
2755,2376
2756,1335
2757,2725
2758,323
2759,1388
2760,2082
2761,414
2762,1528
2763,1438
2764,1347
2765,2836
2766,253
2767,1126
2768,832
2769,2542
2770,250
2771,870
2772,2488
2773,5586
2774,1889
2775,2682
2776,1815
2777,3367
2778,3585
2779,2989
2780,850
2781,5709
2782,3380
2783,1100
2784,1399
2785,524
2786,850
2787,3101
2788,777
2789,2770
2790,1119
2791,1829
2792,4482
2793,947
2794,3483
2795,4829
2796,493
2797,1443
2798,962
2799,3185
2800,758
2801,5591
2802,1428
2803,2469
2804,1606
2805,2877
2806,302
2807,3393
2808,814
2809,3181
2810,865
2811,1293
2812,2363
2813,3491
2814,1710
2815,2060
2816,1878
2817,1851
2818,1369
2819,1071
2820,1855
2821,3074
2822,3348
2823,842
2824,1403
2825,2151
2826,3285
2827,2249
2828,3916
2829,2743
2830,756
2831,2441
2832,922
2833,260
2834,2015
2835,1313
2836,91
2837,392
2838,1370
2839,2213
2840,702
2841,494
2842,1994
2843,261
2844,2290
2845,1942
2846,323
2847,2220
2848,1256
2849,1026
2850,1706
2851,707
2852,3430
2853,273
2854,900
2855,4386
2856,3285
2857,2795
2858,8642
2859,519
2860,3781
2861,845
2862,2715
2863,312
2864,3980
2865,5801
2866,3348
2867,1793
2868,1273
2869,3988
2870,727
2871,639
2872,1858
2873,4263
2874,2377
2875,2579
2876,6180
2877,1020
2878,1244
2879,939
2880,3590
2881,1923
2882,2993
2883,1992
2884,1203
2885,4908
2886,2151
2887,926
2888,7110
2889,1206
2890,5512
2891,6681
2892,250
2893,2328
2894,495
2895,701
2896,968
2897,2440
2898,924
2899,123
2900,3172
2901,1454
2902,1642
2903,2797
2904,2446
2905,13057
2906,3141
2907,546
2908,670
2909,4491
2910,1118
2911,3540
2912,2400
2913,802
2914,463
2915,1650
2916,819
2917,804
2918,1740
2919,4797
2920,871
2921,5927
2922,1542
2923,993
2924,5706
2925,1403
2926,3013
2927,1903
2928,1464
2929,1286
2930,6449
2931,2786
2932,1037
2933,2500
2934,1578
2935,5478
2936,646
2937,357
2938,1247
2939,804
2940,892
2941,700
2942,2637
2943,662
2944,2223
2945,2043
2946,15346
2947,1256
2948,3785
2949,2183
2950,9018
2951,1245
2952,953
2953,4293
2954,361
2955,6229
2956,459
2957,2238
2958,1457
2959,4394
2960,2051
2961,2713
2962,1153
2963,1009
2964,5047
2965,5847
2966,5261
2967,997
2968,2482
2969,693
2970,2905
2971,4074
2972,82
2973,3364
2974,1502
2975,3160
2976,3363
2977,4832
2978,4439
2979,765
2980,98
2981,1600
2982,2521
2983,2286
2984,2076
2985,3158
2986,1573
2987,2351
2988,4234
2989,1544
2990,631
2991,2798
2992,1586
2993,700
2994,3304
2995,1190
2996,4631
2997,1950
2998,151
2999,5003
3000,1281
3001,5951
3002,2226
3003,1457
3004,4069
3005,649
3006,2435
3007,529
3008,2468
3009,1509
3010,1638
3011,3031
3012,537
3013,2181
3014,3311
3015,370
3016,3727
3017,1065
3018,2575
3019,1306
3020,3197
3021,2996
3022,1360
3023,1775
3024,1609
3025,1614
3026,801
3027,2742
3028,8363
3029,1368
3030,2397
3031,2099
3032,1183
3033,670
3034,529
3035,736
3036,1123
3037,1040
3038,1427
3039,1632
3040,3594
3041,6326
3042,1095
3043,1880
3044,506
3045,8530
3046,994
3047,1694
3048,668
3049,5896
3050,1256
3051,3209
3052,1893
3053,2426
3054,1805
3055,2353
3056,1444
3057,1069
3058,799
3059,1816
3060,830
3061,618
3062,2854
3063,1547
3064,1678
3065,3650
3066,3124
3067,3313
3068,1779
3069,1977
3070,1401
3071,1986
3072,3678
3073,2034
3074,1689
3075,807
3076,1943
3077,2463
3078,668
3079,1564
3080,2223
3081,3318
3082,1127
3083,1715
3084,2045
3085,760
3086,169
3087,4076
3088,3782
3089,597
3090,3460
3091,187
3092,1126
3093,7239
3094,1364
3095,431
3096,793
3097,222
3098,1407
3099,3623
3100,277
3101,2935
3102,698
3103,1168
3104,5380
3105,661
3106,1669
3107,1744
3108,3112
3109,1768
3110,461
3111,2572
3112,2599
3113,955
3114,1345
3115,465
3116,772
3117,516
3118,5650
3119,402
3120,3720
3121,1019
3122,1683
3123,2279
3124,2439
3125,2530
3126,2087
3127,537
3128,1466
3129,318
3130,254
3131,8262
3132,1250
3133,720
3134,2788
3135,3376
3136,341
3137,1217
3138,1942
3139,9607
3140,6056
3141,5682
3142,685
3143,1360
3144,656
3145,3941
3146,5246
3147,4769
3148,1326
3149,967
3150,2177
3151,2587
3152,1082
3153,4730
3154,1221
3155,2486
3156,581
3157,3140
3158,13312
3159,2022
3160,1388
3161,544
3162,3200
3163,267
3164,1939
3165,3854
3166,739
3167,2235
3168,465
3169,2481
3170,675
3171,217
3172,1074
3173,2392
3174,2957
3175,717
3176,358
3177,3663
3178,1203
3179,5790
3180,354
3181,1353
3182,4119
3183,394
3184,517
3185,219
3186,3162
3187,598
3188,1202
3189,5235
3190,975
3191,3494
3192,958
3193,899
3194,7539
3195,370
3196,79
3197,1206
3198,2922
3199,393
3200,296
3201,3242
3202,479
3203,1638
3204,5199
3205,587
3206,5014
3207,4690
3208,905
3209,448
3210,6132
3211,3227
3212,2628
3213,2689
3214,3381
3215,3033
3216,2808
3217,3006
3218,2064
3219,1340
3220,1149
3221,10817
3222,528
3223,842
3224,392
3225,3585
3226,4688
3227,673
3228,414
3229,394
3230,275
3231,723
3232,1706
3233,486
3234,691
3235,2919
3236,929
3237,5094
3238,3185
3239,1018
3240,2388
3241,812
3242,2929
3243,1242
3244,1910
3245,1642
3246,3977
3247,480
3248,2145
3249,1515
3250,2682
3251,2882
3252,1779
3253,3241
3254,1805
3255,2065
3256,2661
3257,5804
3258,5023
3259,2193
3260,293
3261,571
3262,859
3263,3782
3264,189
3265,1427
3266,1512
3267,5863
3268,2280
3269,1680
3270,3588
3271,2415
3272,392
3273,400
3274,1498
3275,7086
3276,653
3277,731
3278,2690
3279,1468
3280,7808
3281,6220
3282,611
3283,1881
3284,3490
3285,2178
3286,3602
3287,4496
3288,10848
3289,4609
3290,739
3291,800
3292,1056
3293,903
3294,3372
3295,275
3296,1018
3297,2657
3298,3286
3299,4888
3300,1353
3301,4246
3302,1858
3303,1801
3304,3972
3305,493
3306,4993
3307,892
3308,841
3309,1510
3310,4345
3311,2737
3312,2139
3313,1170
3314,984
3315,7334
3316,1350
3317,292
3318,3899
3319,345
3320,4640
3321,1081
3322,327
3323,1872
3324,1765
3325,675
3326,1673
3327,2835
3328,6032
3329,818
3330,455
3331,889
3332,2410
3333,3100
3334,801
3335,1473
3336,14304
3337,716
3338,2423
3339,1748
3340,610
3341,4188
3342,4366
3343,1894
3344,2375
3345,1317
3346,289
3347,2216
3348,400
3349,565
3350,1035
3351,8152
3352,1536
3353,361
3354,1903
3355,1046
3356,2597
3357,1579
3358,1117
3359,1379
3360,2409
3361,269
3362,6104
3363,3463
3364,4556
3365,2511
3366,1513
3367,1116
3368,3514
3369,2764
3370,7519
3371,1692
3372,876
3373,5677
3374,3655
3375,255
3376,2282
3377,896
3378,2456
3379,3263
3380,2579
3381,863
3382,298
3383,737
3384,1793
3385,1352
3386,3196
3387,2203
3388,3021
3389,723
3390,1495
3391,2866
3392,2770
3393,2318
3394,2715
3395,2912
3396,3365
3397,985
3398,2386
3399,1820
3400,2180
3401,3099
3402,1662
3403,1838
3404,1998
3405,6048
3406,1495
3407,1573
3408,1982
3409,2976
3410,4475
3411,166
3412,1809
3413,518
3414,348
3415,587
3416,1211
3417,4308
3418,1809
3419,3646
3420,5549
3421,1354
3422,9116
3423,491
3424,601
3425,707
3426,4669
3427,1861
3428,1243
3429,2589
3430,1588
3431,2809
3432,3361
3433,1644
3434,652
3435,859
3436,2754
3437,3220
3438,3061
3439,1452
3440,977
3441,1086
3442,1153
3443,4213
3444,2036
3445,355
3446,4751
3447,595
3448,1281
3449,892
3450,847
3451,1293
3452,833
3453,3319
3454,1109
3455,2689
3456,1187
3457,692
3458,2901
3459,794
3460,5270
3461,1843
3462,6956
3463,4190
3464,3430
3465,303
3466,324
3467,4931
3468,1271
3469,760
3470,527
3471,3695
3472,2256
3473,541
3474,670
3475,7326
3476,940
3477,2781
3478,997
3479,2504
3480,741
3481,1119
3482,794
3483,892
3484,813
3485,2830
3486,386
3487,929
3488,2910
3489,3415
3490,1809
3491,641
3492,9158
3493,4380
3494,3098
3495,2747
3496,450
3497,3467
3498,2350
3499,2062
3500,1989
3501,2015
3502,1416
3503,554
3504,2113
3505,2542
3506,684
3507,4219
3508,3500
3509,3520
3510,766
3511,2403
3512,331
3513,1101
3514,584
3515,2525
3516,2218
3517,1471
3518,3283
3519,1003
3520,1965
3521,808
3522,1282
3523,2112
3524,989
3525,436
3526,5088
3527,1724
3528,4198
3529,2504
3530,459
3531,5176
3532,2051
3533,1501
3534,155
3535,2690
3536,1017
3537,1790
3538,2267
3539,1139
3540,6892
3541,3076
3542,1444
3543,936
3544,441
3545,771
3546,1973
3547,2434
3548,3730
3549,4502
3550,1434
3551,1371
3552,7266
3553,645
3554,671
3555,5291
3556,2583
3557,764
3558,1607
3559,2014
3560,5708
3561,1638
3562,2330
3563,3527
3564,2765
3565,1135
3566,1702
3567,1126
3568,2868
3569,1929
3570,5704
3571,1626
3572,148
3573,937
3574,2247
3575,284
3576,696
3577,2120
3578,832
3579,4254
3580,4651
3581,3486
3582,2996
3583,2685
3584,3151
3585,471
3586,4836
3587,824
3588,1704
3589,2419
3590,1102
3591,4633
3592,615
3593,4889
3594,823
3595,130
3596,550
3597,1850
3598,660
3599,5628
3600,946
3601,313
3602,558
3603,2084
3604,715
3605,1596
3606,2949
3607,5196
3608,889
3609,11068
3610,2140
3611,447
3612,997
3613,479
3614,2334
3615,1744
3616,1193
3617,639
3618,5572
3619,1956
3620,2263
3621,1243
3622,2603
3623,6343
3624,1078
3625,292
3626,1937
3627,212
3628,2897
3629,5480
3630,589
3631,291
3632,378
3633,3294
3634,3052
3635,3702
3636,4575
3637,1746
3638,1754
3639,230
3640,2266
3641,1739
3642,234
3643,2555
3644,713
3645,910
3646,1640
3647,840
3648,2465
3649,4176
3650,835
3651,810
3652,312
3653,1997
3654,2186
3655,628
3656,662
3657,1969
3658,849
3659,2243
3660,2190
3661,1007
3662,484
3663,646
3664,4248
3665,3405
3666,363
3667,4805
3668,1620
3669,727
3670,603
3671,4286
3672,790
3673,3780
3674,2698
3675,526
3676,445
3677,1696
3678,6883
3679,7242
3680,2481
3681,1685
3682,1647
3683,358
3684,3776
3685,1446
3686,2626
3687,318
3688,3532
3689,1978
3690,4148
3691,4729
3692,1819
3693,1212
3694,3100
3695,672
3696,6628
3697,5487
3698,1535
3699,2061
3700,678
3701,698
3702,4295
3703,2785
3704,598
3705,3126
3706,880
3707,5017
3708,1512
3709,6049
3710,269
3711,751
3712,365
3713,1536
3714,1595
3715,3112
3716,1732
3717,2834
3718,3374
3719,2654
3720,589
3721,514
3722,789
3723,695
3724,1733
3725,2659
3726,3195
3727,3847
3728,6472
3729,857
3730,1473
3731,3084
3732,6775
3733,644
3734,4400
3735,4474
3736,323
3737,581
3738,1428
3739,895
3740,4031
3741,6248
3742,729
3743,2522
3744,4021
3745,4440
3746,1549
3747,868
3748,2968
3749,3374
3750,2096
3751,2013
3752,2105
3753,1025
3754,2228
3755,2090
3756,2137
3757,4566
3758,2011
3759,754
3760,1065
3761,4928
3762,1667
3763,3983
3764,3566
3765,2069
3766,1297
3767,2281
3768,964
3769,4530
3770,1740
3771,1514
3772,1365
3773,267
3774,722
3775,1014
3776,1696
3777,1515
3778,1856
3779,1526
3780,1765
3781,2822
3782,3411
3783,732
3784,696
3785,2174
3786,322
3787,2339
3788,602
3789,4307
3790,1413
3791,2134
3792,659
3793,7124
3794,905
3795,1903
3796,952
3797,3972
3798,2779
3799,3645
3800,1140
3801,5861
3802,1325
3803,817
3804,2024
3805,782
3806,394
3807,6375
3808,3135
3809,1413
3810,2955
3811,3209
3812,3762
3813,744
3814,1338
3815,2364
3816,226
3817,2665
3818,3889
3819,1466
3820,444
3821,1003
3822,2957
3823,1288
3824,2487
3825,275
3826,2813
3827,2349
3828,1640
3829,382
3830,490
3831,936
3832,571
3833,3616
3834,663
3835,3094
3836,2011
3837,1698
3838,2508
3839,1940
3840,1018
3841,2172
3842,720
3843,707
3844,1517
3845,345
3846,3500
3847,2447
3848,1000
3849,1499
3850,8854
3851,1588
3852,613
3853,615
3854,1898
3855,645
3856,356
3857,8530
3858,3503
3859,1989
3860,602
3861,2555
3862,4691
3863,2181
3864,1720
3865,681
3866,903
3867,2258
3868,2291
3869,2952
3870,787
3871,489
3872,1722
3873,521
3874,2217
3875,2595
3876,1837
3877,511
3878,1730
3879,424
3880,4604
3881,864
3882,690
3883,432
3884,3456
3885,3365
3886,3212
3887,5997
3888,1997
3889,390
3890,2041
3891,2921
3892,4765
3893,578
3894,1285
3895,2750
3896,2945
3897,1164
3898,635
3899,3862
3900,325
3901,5639
3902,3624
3903,749
3904,1407
3905,1568
3906,1499
3907,1224
3908,1647
3909,441
3910,3163
3911,1317
3912,297
3913,1044
3914,1023
3915,2593
3916,6073
3917,6927
3918,2328
3919,1776
3920,4537
3921,851
3922,967
3923,1216
3924,5889
3925,7194
3926,1765
3927,1300
3928,2356
3929,776
3930,631
3931,10790
3932,12568
3933,951
3934,1283
3935,4569
3936,8730
3937,925
3938,5596
3939,303
3940,2146
3941,859
3942,633
3943,382
3944,5883
3945,5031
3946,324
3947,2136
3948,8246
3949,3843
3950,1927
3951,2848
3952,1579
3953,1837
3954,3728
3955,6350
3956,541
3957,3816
3958,4611
3959,4253
3960,818
3961,2502
3962,1555
3963,6417
3964,561
3965,1774
3966,1501
3967,3283
3968,1639
3969,245
3970,819
3971,3060
3972,757
3973,8860
3974,1302
3975,597
3976,537
3977,802
3978,955
3979,1146
3980,4448
3981,756
3982,1238
3983,4025
3984,4468
3985,366
3986,685
3987,5197
3988,2597
3989,6752
3990,1238
3991,622
3992,2778
3993,2232
3994,9221
3995,2541
3996,2072
3997,393
3998,933
3999,957
4000,1642
4001,2838
4002,1045
4003,322
4004,1007
4005,1737
4006,6103
4007,418
4008,1273
4009,2905
4010,1459
4011,737
4012,513
4013,2381
4014,2274
4015,235
4016,243
4017,741
4018,790
4019,4447
4020,2760
4021,5880
4022,4691
4023,2746
4024,1610
4025,867
4026,3187
4027,377
4028,821
4029,2089
4030,2752
4031,1718
4032,2702
4033,5438
4034,1496
4035,670
4036,4766
4037,560
4038,2666
4039,343
4040,1145
4041,383
4042,3688
4043,1012
4044,1122
4045,2987
4046,3019
4047,8477
4048,561
4049,792
4050,2017
4051,735
4052,1782
4053,969
4054,4612
4055,711
4056,3032
4057,4670
4058,811
4059,252
4060,291
4061,947
4062,931
4063,2788
4064,1237
4065,534
4066,650
4067,1482
4068,1897
4069,1693
4070,4636
4071,2072
4072,1768
4073,4293
4074,2334
4075,1578
4076,2071
4077,2771
4078,430
4079,3416
4080,1561
