iteration,moves
2732,406
2733,879
2734,429
2735,1864
2736,2952
2737,157
2738,265
2739,1033
2740,912
2741,533
2742,551
2743,349
2744,839
2745,978
2746,1207
2747,497
2748,318
2749,1179
2750,1333
2751,842
2752,1985
2753,562
2754,3069
2755,160
2756,648
2757,765
2758,523
2759,1615
2760,2436
2761,283
2762,973
2763,264
2764,1448
2765,5312
2766,1219
2767,581
2768,781
2769,1352
2770,1833
2771,2310
2772,652
2773,887
2774,876
2775,2440
2776,554
2777,319
2778,891
2779,915
2780,2771
2781,510
2782,3080
2783,1010
2784,260
2785,339
2786,459
2787,1991
2788,2357
2789,1675
2790,4296
2791,1147
2792,1541
2793,826
2794,593
2795,1272
2796,1209
2797,1205
2798,2673
2799,1527
2800,216
2801,588
2802,7194
2803,169
2804,1521
2805,3359
2806,1286
2807,2323
2808,341
2809,252
2810,344
2811,677
2812,925
2813,1822
2814,262
2815,1993
2816,361
2817,2242
2818,374
2819,810
2820,436
2821,1131
2822,2030
2823,1713
2824,63
2825,1321
2826,1989
2827,1212
2828,4041
2829,1510
2830,555
2831,2128
2832,527
2833,5927
2834,769
2835,4508
2836,1555
2837,599
2838,673
2839,359
2840,389
2841,1680
2842,389
2843,1129
2844,2189
2845,323
2846,1177
2847,808
2848,1354
2849,474
2850,1139
2851,789
2852,751
2853,1410
2854,4129
2855,329
2856,2738
2857,1030
2858,479
2859,944
2860,1192
2861,1694
2862,311
2863,261
2864,437
2865,1963
2866,1647
2867,1262
2868,3122
2869,3084
2870,305
2871,179
2872,723
2873,2551
2874,1760
2875,1195
2876,626
2877,972
2878,864
2879,758
2880,1956
2881,1667
2882,4093
2883,875
2884,842
2885,1562
2886,2786
2887,398
2888,2874
2889,143
2890,1006
2891,545
2892,337
2893,530
2894,513
2895,1627
2896,813
2897,492
2898,189
2899,431
2900,993
2901,538
2902,448
2903,4560
2904,362
2905,505
2906,401
2907,1223
2908,815
2909,382
2910,1646
2911,3496
2912,724
2913,2035
2914,959
2915,675
2916,2680
2917,883
2918,1307
2919,490
2920,1301
2921,1147
2922,785
2923,715
2924,202
2925,485
2926,1367
2927,3025
2928,3288
2929,1112
2930,355
2931,171
2932,1055
2933,1053
2934,1055
2935,308
