iteration,moves
2544,4020
2545,8342
2546,1859
2547,13294
2548,2268
2549,8174
2550,7625
2551,14094
2552,915
2553,2596
2554,1468
2555,2510
2556,23067
2557,2351
2558,10023
2559,1010
2560,6777
2561,2906
2562,8437
2563,3375
2564,1771
2565,1793
2566,2483
2567,199
2568,5173
2569,12976
2570,3477
2571,7156
2572,6152
2573,2648
2574,4655
2575,4303
2576,1640
2577,14341
2578,8973
2579,12409
2580,13304
2581,5918
2582,2324
2583,11288
2584,601
2585,1401
2586,1013
2587,8272
2588,4068
2589,2642
2590,5481
2591,2108
2592,3050
2593,4190
2594,7977
2595,24367
2596,11659
2597,3034
2598,1707
2599,1022
2600,2673
2601,1310
2602,7111
2603,7516
2604,14517
2605,11437
2606,1918
2607,3582
2608,1680
2609,4192
2610,5391
2611,4492
2612,5447
2613,3136
2614,775
2615,6559
2616,9088
2617,2103
2618,726
2619,17895
2620,2159
2621,3280
2622,4203
2623,6040
2624,5877
2625,5606
2626,5029
2627,5406
2628,12435
2629,357
2630,10797
2631,4747
2632,1787
2633,19571
2634,5180
2635,6521
2636,6085
2637,24509
2638,2626
2639,3609
2640,2555
2641,1914
2642,2856
2643,3812
2644,1348
2645,7053
2646,3457
2647,14106
2648,6012
2649,4430
2650,8198
2651,20694
2652,6776
2653,1595
2654,10895
2655,1218
2656,1393
2657,2931
2658,17038
2659,1519
2660,11012
2661,8409
2662,7685
2663,18959
2664,10869
2665,995
2666,682
2667,8932
2668,5222
2669,7892
2670,6040
2671,2512
2672,1851
2673,12910
2674,1019
2675,12514
2676,2089
2677,6071
2678,40312
2679,1209
2680,2777
2681,4060
2682,835
2683,10515
2684,8609
2685,926
2686,6862
2687,17316
2688,10727
2689,8471
2690,9259
2691,1342
2692,4544
2693,1890
2694,4172
2695,3484
2696,6609
2697,2656
2698,1243
2699,4495
2700,750
2701,18611
2702,1527
2703,2214
2704,1125
2705,1791
2706,6860
2707,5722
2708,5138
2709,12634
2710,1775
2711,3237
2712,2214
2713,1191
2714,2620
2715,2275
2716,635
2717,990
2718,6092
2719,6104
2720,755
2721,644
2722,7700
2723,1493
2724,6328
2725,743
2726,16110
2727,5281
2728,3014
2729,5336
2730,2638
2731,2573
2732,12052
2733,497
2734,1572
2735,7687
2736,2877
2737,3268
2738,13281
2739,2389
2740,8883
2741,1302
2742,2760
2743,25470
2744,5491
2745,7383
2746,723
2747,7616
2748,3002
2749,6086
2750,5827
2751,1406
2752,4422
2753,8769
2754,23849
2755,1852
2756,2111
2757,341
2758,3119
2759,4278
2760,954
2761,984
2762,1669
2763,1549
2764,10768
2765,6380
2766,350
2767,4355
2768,1712
2769,2044
2770,5079
2771,907
2772,6566
2773,3908
2774,6869
2775,4672
2776,2130
2777,12516
2778,3525
2779,4469
2780,18575
2781,15125
2782,2440
2783,20946
2784,3322
2785,1455
2786,15876
2787,4950
2788,6264
2789,5188
2790,13978
2791,10262
2792,1890
2793,12332
2794,2069
2795,8182
2796,6371
2797,4547
2798,3046
2799,4798
2800,765
2801,15954
2802,15478
2803,10526
2804,2360
2805,16581
2806,11184
2807,9205
2808,2046
2809,414
2810,2240
2811,3011
2812,2568
2813,4759
2814,6366
2815,6237
2816,1936
2817,11341
2818,2121
2819,17792
2820,5977
2821,8275
2822,6116
2823,13556
2824,6424
2825,925
2826,5791
2827,1616
2828,3946
2829,7310
2830,1069
2831,12977
2832,5097
2833,6912
2834,8943
2835,12207
2836,430
2837,20381
2838,3737
2839,3512
2840,9740
2841,12691
2842,10828
2843,6991
2844,3406
2845,7649
2846,1075
2847,5029
2848,5293
2849,456
2850,6864
2851,5520
2852,16376
2853,6536
2854,11735
2855,6679
2856,19192
2857,7242
2858,15752
2859,1100
2860,2363
2861,3794
2862,1996
2863,4914
2864,908
2865,1864
2866,1960
2867,2437
2868,7147
2869,2649
2870,12115
2871,9109
2872,4808
2873,7216
2874,783
2875,1326
2876,1506
2877,1915
2878,618
2879,963
2880,769
2881,4131
2882,577
2883,1664
2884,2966
2885,2767
2886,5441
2887,4205
2888,6600
2889,10320
2890,1678
2891,631
2892,7917
2893,807
2894,4486
2895,6157
2896,5822
2897,4604
2898,2502
2899,1067
2900,3206
2901,19031
2902,5625
2903,7135
2904,5980
2905,2146
2906,37247
2907,516
2908,7237
2909,1717
2910,2688
2911,1913
2912,14699
2913,13957
2914,6490
2915,2655
2916,5594
2917,12569
2918,11065
2919,785
2920,6320
2921,6044
2922,611
2923,1507
2924,15875
2925,1958
2926,3341
2927,9524
2928,4521
2929,2422
2930,4918
2931,8751
2932,960
2933,5029
2934,793
2935,4569
2936,1524
2937,16579
2938,913
2939,10396
2940,6962
2941,12964
2942,6080
2943,4641
2944,3856
2945,819
2946,5170
2947,5987
2948,1966
2949,4447
2950,3500
2951,296
2952,12340
2953,6421
2954,5870
2955,2064
2956,3581
2957,1762
2958,19133
2959,5993
2960,3436
2961,2786
2962,6724
2963,15280
2964,2789
2965,38747
2966,7821
2967,2365
2968,12883
2969,1747
2970,2998
2971,6673
2972,8081
2973,6175
2974,9842
2975,9272
2976,5834
2977,2973
2978,15405
2979,1096
2980,1347
2981,6361
2982,10158
2983,3699
2984,6741
2985,12620
2986,2170
2987,3194
2988,6446
2989,2063
2990,14271
2991,2146
2992,3251
2993,2617
2994,2610
2995,4957
2996,9524
2997,2362
2998,4430
2999,603
3000,6157
3001,8710
3002,2271
3003,1287
3004,11604
3005,817
3006,2108
3007,6030
3008,3932
3009,3928
3010,12953
3011,13412
3012,2292
3013,3368
3014,1596
3015,3743
3016,506
3017,12163
3018,2862
3019,12826
3020,11838
3021,825
3022,4453
3023,8323
3024,7540
3025,12065
3026,9361
3027,4642
3028,5181
3029,1943
3030,2927
3031,11594
3032,6420
3033,1669
3034,927
3035,16265
3036,4502
3037,2793
3038,8273
3039,10331
3040,177
3041,21226
3042,726
3043,3716
3044,5775
3045,2131
3046,9146
3047,1310
3048,1371
3049,2345
3050,7649
3051,10156
3052,5860
3053,2374
3054,7106
3055,1288
3056,1635
3057,274
3058,1380
3059,1604
3060,1053
3061,14702
3062,10813
3063,2716
3064,11523
3065,1525
3066,1018
3067,11108
3068,969
3069,3078
3070,2095
3071,17114
3072,2016
3073,8063
3074,4031
3075,9121
3076,1253
3077,2354
3078,3320
3079,10595
3080,4243
3081,8787
3082,2673
3083,2343
3084,6662
3085,6454
3086,1708
3087,16061
3088,480
3089,787
3090,10167
3091,8828
3092,10552
3093,5637
3094,4240
3095,12016
3096,4989
3097,4785
3098,9801
3099,2583
3100,15703
3101,4528
3102,322
3103,13504
3104,193
3105,8272
3106,1598
3107,1915
3108,1099
3109,7443
3110,3016
3111,8213
3112,5515
3113,3610
3114,7377
3115,2083
3116,2420
3117,5616
3118,11902
3119,1561
3120,1102
3121,9402
3122,809
3123,15794
3124,5374
3125,12000
3126,3632
3127,10102
3128,867
3129,3249
3130,4727
3131,9644
3132,5337
3133,9358
3134,4913
3135,3136
3136,9560
3137,9116
3138,10234
3139,2547
3140,5093
3141,18280
3142,1135
3143,3914
3144,11197
3145,8606
3146,578
3147,4497
3148,1148
3149,3655
3150,725
3151,662
3152,4762
3153,1803
3154,5217
3155,1275
3156,281
3157,1356
3158,3192
3159,2612
3160,4006
3161,4704
3162,8361
3163,1308
3164,2694
3165,12066
3166,2656
3167,3860
3168,6669
3169,8291
3170,23100
3171,5427
3172,1464
3173,6048
3174,3341
3175,1739
3176,1254
3177,6797
3178,3231
3179,6625
3180,1606
3181,807
3182,894
3183,3145
3184,18221
3185,4352
3186,1200
3187,6648
3188,2218
3189,6199
3190,3724
3191,4099
3192,10075
3193,13992
3194,12396
3195,6550
3196,11136
3197,428
3198,1040
3199,2753
3200,5444
3201,1073
3202,2733
3203,9632
3204,7817
3205,5799
3206,6530
3207,3557
3208,3880
3209,10396
3210,3124
3211,3006
3212,1924
3213,6493
3214,8364
3215,5144
3216,1091
3217,13191
3218,1840
3219,10285
3220,12546
3221,3500
3222,4738
3223,6795
3224,498
3225,905
3226,2109
3227,5425
3228,3583
3229,1277
3230,12250
3231,3036
3232,17466
3233,1089
3234,13338
3235,440
3236,7533
3237,1837
3238,8936
3239,6254
3240,10411
3241,1895
3242,7187
3243,2772
3244,12640
3245,4031
3246,616
3247,7774
3248,7529
3249,2041
3250,9812
3251,5236
3252,6518
3253,1610
3254,1251
3255,1042
3256,13406
3257,10520
3258,13428
3259,8139
3260,5810
3261,4803
3262,2312
3263,1111
3264,3627
3265,7858
3266,6023
3267,1872
3268,9669
3269,3798
3270,1361
3271,942
3272,8643
3273,17678
3274,2356
3275,308
3276,289
3277,582
3278,9025
3279,7460
3280,1769
3281,1800
3282,4561
3283,2787
3284,2024
3285,1003
3286,1919
3287,3257
3288,2609
3289,549
3290,9308
3291,7251
3292,4574
3293,775
3294,17188
3295,4588
3296,3335
3297,3185
3298,3195
3299,3967
3300,1356
3301,2469
3302,5784
3303,4646
3304,4928
3305,1561
3306,7710
3307,468
3308,1249
3309,1415
3310,10986
3311,7762
3312,5914
3313,2100
3314,15050
3315,15841
3316,510
3317,3616
3318,12039
3319,17311
3320,3142
3321,8004
3322,3585
3323,18071
3324,9204
3325,3488
3326,5762
3327,2574
3328,2469
3329,1540
3330,3609
3331,17267
3332,3436
3333,1105
3334,6552
3335,7658
3336,4999
3337,6112
3338,5734
3339,1416
3340,599
3341,566
3342,875
3343,3502
3344,5480
3345,1385
3346,5260
3347,4076
3348,18035
3349,5991
3350,1469
3351,1325
3352,14900
3353,4625
3354,2172
3355,3667
3356,11822
3357,338
3358,4023
3359,15149
3360,1825
3361,17023
3362,583
3363,13042
3364,2722
3365,1502
3366,6456
3367,10342
3368,390
3369,7624
3370,21813
3371,4002
3372,7497
3373,4721
3374,5009
3375,946
3376,1320
3377,4716
3378,437
3379,3549
3380,8756
3381,7878
3382,8227
3383,8481
3384,8369
3385,3050
3386,15198
3387,4190
3388,17708
3389,2308
3390,2411
3391,6954
3392,4094
3393,1582
3394,6590
3395,7552
3396,4079
3397,5039
3398,21712
3399,2241
3400,299
3401,8121
3402,20007
3403,4195
3404,6555
3405,2890
3406,3524
3407,279
3408,2923
3409,11014
3410,7981
3411,192
3412,208
3413,1611
3414,6319
3415,1031
3416,11666
3417,2025
3418,2514
3419,2354
3420,8773
3421,9494
3422,791
3423,2006
3424,3013
3425,2787
3426,2289
3427,5141
3428,326
3429,2239
3430,4970
3431,2382
3432,28994
3433,8718
3434,4301
3435,475
3436,13146
3437,2084
3438,1479
3439,4277
3440,12989
3441,3771
3442,2721
3443,6386
3444,7407
3445,1594
3446,6175
3447,28450
3448,1313
3449,2574
3450,1673
3451,760
3452,5420
3453,11533
3454,7989
3455,1315
3456,14287
3457,1668
3458,1157
3459,2932
3460,6463
3461,994
3462,12377
3463,1159
3464,17685
3465,2064
3466,5322
3467,710
3468,12318
3469,10086
3470,4882
3471,4910
3472,501
3473,15446
3474,1350
3475,5149
3476,1266
3477,5963
3478,9530
3479,1885
3480,5133
3481,1594
3482,10511
3483,3119
3484,69
3485,8493
3486,2414
3487,14848
3488,3075
3489,5685
3490,392
3491,3212
3492,4023
3493,6517
3494,8873
3495,8109
3496,6932
3497,7309
3498,10110
3499,629
3500,3506
3501,3736
3502,1509
3503,3615
3504,6340
3505,2513
3506,1406
3507,1791
3508,8279
3509,5267
3510,4090
3511,251
3512,2642
3513,12823
3514,8592
3515,4760
3516,6894
3517,18085
3518,3457
3519,6565
3520,2936
3521,2033
3522,5421
3523,652
3524,5812
3525,1004
3526,1356
3527,570
3528,496
3529,11894
3530,4401
3531,6694
3532,6986
3533,23397
3534,1847
3535,2136
3536,3222
3537,1886
3538,1724
3539,2618
3540,13401
3541,8206
3542,2890
3543,1071
3544,1919
3545,2416
3546,1583
3547,2872
3548,6875
3549,7662
3550,693
3551,3002
3552,6834
3553,7384
3554,1441
3555,1322
3556,4679
3557,4190
3558,25152
3559,6977
3560,21256
3561,8943
3562,2914
3563,4225
3564,2569
3565,13037
3566,4544
3567,872
3568,1359
3569,15978
3570,7727
3571,1459
3572,12484
3573,1794
3574,3257
3575,11933
3576,1285
3577,7231
3578,12550
3579,4249
3580,2309
3581,5254
3582,6273
3583,19333
3584,2725
3585,2945
3586,658
3587,3265
3588,6994
3589,5509
3590,3021
3591,714
3592,663
3593,4643
3594,3343
3595,5819
3596,4608
3597,5231
3598,6929
3599,17270
3600,6947
3601,6405
3602,5136
3603,5678
3604,3256
3605,618
3606,2121
3607,1949
3608,10326
3609,4298
3610,8174
3611,936
3612,14815
3613,3943
3614,2621
3615,28402
3616,4903
3617,8415
3618,666
3619,6116
3620,16961
3621,1252
3622,883
3623,3415
3624,1968
3625,982
3626,327
3627,2983
3628,3317
3629,4310
3630,880
3631,2017
3632,4077
3633,2321
3634,1862
3635,2194
3636,24260
3637,10519
3638,12213
3639,1156
3640,3174
3641,2926
3642,3781
3643,4489
3644,11854
3645,1030
3646,4187
3647,3276
3648,1375
3649,1787
3650,2686
3651,9046
3652,4481
3653,2026
3654,5444
3655,532
3656,5029
3657,4812
3658,10039
3659,10976
3660,8924
3661,958
3662,5305
3663,13576
3664,2997
3665,1537
3666,4661
3667,2543
3668,4849
3669,577
3670,10364
3671,3245
3672,2148
3673,9318
3674,12174
3675,6470
3676,4868
3677,1332
3678,490
3679,2788
3680,5946
3681,15150
3682,973
3683,3734
3684,2506
3685,9285
3686,4859
3687,15557
3688,3052
3689,6760
3690,1633
3691,2759
3692,5151
3693,896
3694,8363
3695,3446
3696,2403
3697,945
3698,9028
3699,4120
3700,2743
3701,6104
3702,6600
3703,4357
3704,494
3705,13118
3706,7540
3707,4881
3708,8868
3709,3574
3710,6296
3711,4243
3712,2385
3713,4207
3714,2399
3715,6253
3716,4289
3717,2941
3718,12304
3719,8195
3720,3446
3721,5884
3722,3208
3723,15366
3724,5101
3725,8967
3726,2640
3727,5721
3728,20734
3729,6578
3730,1804
3731,6089
3732,24167
3733,4320
3734,801
3735,1349
3736,18534
3737,13987
3738,2237
